Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
221179,7749,30,33.33,25,40.00,66.11,320x240,2v958
221201,7749,21,47.62,24,41.67,66.11,320x240,2v958
221227,7749,25,40.00,25,40.00,66.11,320x240,2v958
221251,7749,23,43.48,25,40.00,65.56,320x240,2v958
221276,8005,25,40.00,24,41.67,66.11,320x240,2v958
221301,8005,24,41.67,24,41.67,66.11,320x240,2v958
221330,8005,28,35.71,24,41.67,66.11,320x240,2v958
221354,8005,23,43.48,24,41.67,66.11,320x240,2v958
221384,8138,30,33.33,24,41.67,65.56,320x240,2v958
221407,8138,23,43.48,24,41.67,66.11,320x240,2v958
221435,8273,27,37.04,24,41.67,66.11,320x240,2v958
221457,7562,22,45.45,24,41.67,66.11,320x240,2v958
221487,8356,29,34.48,25,40.00,65.56,320x240,2v958
221514,7294,27,37.04,25,40.00,66.11,320x240,2v958
221536,8159,22,45.45,25,40.00,66.11,320x240,2v958
221560,8159,23,43.48,25,40.00,66.11,320x240,2v958
221590,8159,30,33.33,25,40.00,66.11,320x240,2v958
221619,8534,29,34.48,25,40.00,66.11,320x240,2v958
221644,7598,24,41.67,25,40.00,66.11,320x240,2v958
221667,7598,22,45.45,25,40.00,66.67,320x240,2v958
221691,8436,24,41.67,25,40.00,66.11,320x240,2v958
221712,7916,21,47.62,25,40.00,66.11,320x240,2v958
221740,7083,27,37.04,25,40.00,66.11,320x240,2v958
221765,8003,24,41.67,25,40.00,66.11,320x240,2v958
221797,8003,32,31.25,25,40.00,66.11,320x240,2v958
221822,8003,25,40.00,25,40.00,66.11,320x240,2v958
221844,8003,21,47.62,25,40.00,66.11,320x240,2v958
221867,8097,22,45.45,25,40.00,66.11,320x240,2v958
221896,8358,29,34.48,25,40.00,66.11,320x240,2v958
221926,8692,29,34.48,25,40.00,66.11,320x240,2v958
221950,7648,24,41.67,25,40.00,66.11,320x240,2v958
221971,7092,21,47.62,25,40.00,66.11,320x240,2v958
222000,7648,28,35.71,25,40.00,66.11,320x240,2v958
222022,7960,22,45.45,24,41.67,65.56,320x240,2v958
222049,7960,26,38.46,25,40.00,66.11,320x240,2v958
222071,7960,22,45.45,25,40.00,65.56,320x240,2v958
222103,7960,32,31.25,25,40.00,66.11,320x240,2v958
222129,7960,25,40.00,25,40.00,66.11,320x240,2v958
222152,7960,23,43.48,24,41.67,66.11,320x240,2v958
222174,7960,22,45.45,24,41.67,66.67,320x240,2v958
222205,7960,31,32.26,25,40.00,66.11,320x240,2v958
222232,8165,26,38.46,25,40.00,66.67,320x240,2v958
222257,6931,24,41.67,25,40.00,66.11,320x240,2v958
222281,6944,24,41.67,25,40.00,66.11,320x240,2v958
222306,8165,24,41.67,25,40.00,66.11,320x240,2v958
222339,8771,33,30.30,25,40.00,66.11,320x240,2v958
222364,7861,24,41.67,25,40.00,66.11,320x240,2v958
222387,7861,23,43.48,25,40.00,66.67,320x240,2v958
222415,8841,27,37.04,25,40.00,65.56,320x240,2v958
222441,8999,25,40.00,25,40.00,66.11,320x240,2v958
222466,6864,25,40.00,25,40.00,66.11,320x240,2v958
222488,7884,21,47.62,25,40.00,66.11,320x240,2v958
222513,7895,24,41.67,25,40.00,66.67,320x240,2v958
222538,7895,25,40.00,25,40.00,66.11,320x240,2v958
222561,7971,23,43.48,25,40.00,66.11,320x240,2v958
222583,8034,21,47.62,25,40.00,66.11,320x240,2v958
222607,8478,24,41.67,24,41.67,66.11,320x240,2v958
222630,8026,23,43.48,24,41.67,66.11,320x240,2v958
222652,8420,21,47.62,24,41.67,66.11,320x240,2v958
222682,7881,30,33.33,24,41.67,66.11,320x240,2v958
222710,7881,27,37.04,24,41.67,66.11,320x240,2v958
222733,7881,23,43.48,24,41.67,66.11,320x240,2v958
222763,7881,30,33.33,24,41.67,66.11,320x240,2v958
222787,7881,23,43.48,24,41.67,66.11,320x240,2v958
222813,7881,26,38.46,24,41.67,65.56,320x240,2v958
222836,7881,22,45.45,24,41.67,66.11,320x240,2v958
222865,7881,29,34.48,24,41.67,66.11,320x240,2v958
222890,7881,24,41.67,24,41.67,66.11,320x240,2v958
222922,7881,31,32.26,24,41.67,66.11,320x240,2v958
222951,7881,29,34.48,25,40.00,66.11,320x240,2v958
222976,7881,24,41.67,25,40.00,66.11,320x240,2v958
223002,7881,26,38.46,25,40.00,66.11,320x240,2v958
223029,8313,26,38.46,25,40.00,66.11,320x240,2v958
223055,9274,26,38.46,25,40.00,66.11,320x240,2v958
223084,8227,28,35.71,25,40.00,66.11,320x240,2v958
223106,7976,21,47.62,25,40.00,66.11,320x240,2v958
223131,8192,25,40.00,25,40.00,66.11,320x240,2v958
223158,8192,26,38.46,25,40.00,66.11,320x240,2v958
223183,8192,24,41.67,26,38.46,66.11,320x240,2v958
223206,8192,23,43.48,25,40.00,66.11,320x240,2v958
223232,8259,25,40.00,25,40.00,66.11,320x240,2v958
223257,7226,24,41.67,25,40.00,66.11,320x240,2v958
223286,7367,28,35.71,25,40.00,66.11,320x240,2v958
223310,7740,24,41.67,25,40.00,66.11,320x240,2v958
223333,8891,23,43.48,25,40.00,66.11,320x240,2v958
223366,7757,33,30.30,25,40.00,66.11,320x240,2v958
223391,7875,24,41.67,25,40.00,66.11,320x240,2v958
223425,7875,34,29.41,26,38.46,66.11,320x240,2v958
223449,7875,23,43.48,25,40.00,66.11,320x240,2v958
223486,7875,36,27.78,26,38.46,66.11,320x240,2v958
223507,7875,21,47.62,26,38.46,65.56,320x240,2v958
223534,7935,26,38.46,26,38.46,65.56,320x240,2v958
223563,7935,29,34.48,26,38.46,66.11,320x240,2v958
223585,8014,21,47.62,25,40.00,65.56,320x240,2v958
223616,8332,31,32.26,26,38.46,66.11,320x240,2v958
223638,7864,21,47.62,26,38.46,66.11,320x240,2v958
223662,8061,23,43.48,25,40.00,66.11,320x240,2v958
223687,8061,25,40.00,25,40.00,66.11,320x240,2v958
223711,8167,24,41.67,25,40.00,65.56,320x240,2v958
223737,8167,25,40.00,26,38.46,66.11,320x240,2v958
223759,8167,21,47.62,25,40.00,66.67,320x240,2v958
223785,8167,25,40.00,25,40.00,66.11,320x240,2v958
223813,8167,28,35.71,25,40.00,66.11,320x240,2v958
223839,8167,26,38.46,25,40.00,66.11,320x240,2v958
223864,8589,25,40.00,26,38.46,66.11,320x240,2v958
223891,7644,27,37.04,25,40.00,66.11,320x240,2v958
223913,7644,21,47.62,25,40.00,66.67,320x240,2v958
