Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
804165,8137,25,40.00,24,41.67,70.00,320x240,3v5
804191,8137,26,38.46,24,41.67,69.44,320x240,3v5
804214,7122,22,45.45,24,41.67,70.00,320x240,3v5
804240,8137,25,40.00,24,41.67,70.00,320x240,3v5
804262,6859,22,45.45,24,41.67,70.00,320x240,3v5
804287,7012,24,41.67,24,41.67,70.00,320x240,3v5
804322,8137,35,28.57,25,40.00,70.00,320x240,3v5
804351,8137,29,34.48,25,40.00,70.00,320x240,3v5
804380,7046,29,34.48,25,40.00,70.00,320x240,3v5
804404,8137,23,43.48,25,40.00,70.00,320x240,3v5
804428,7090,24,41.67,25,40.00,70.00,320x240,3v5
804454,8137,25,40.00,25,40.00,70.00,320x240,3v5
804479,8137,24,41.67,25,40.00,69.44,320x240,3v5
804504,7060,24,41.67,25,40.00,70.00,320x240,3v5
804530,7060,26,38.46,25,40.00,70.00,320x240,3v5
804557,8137,27,37.04,25,40.00,70.56,320x240,3v5
804583,8137,25,40.00,25,40.00,70.00,320x240,3v5
804612,8137,28,35.71,25,40.00,70.00,320x240,3v5
804633,6901,21,47.62,25,40.00,70.56,320x240,3v5
804666,8137,32,31.25,25,40.00,70.00,320x240,3v5
804692,7128,26,38.46,25,40.00,70.00,320x240,3v5
804721,7128,28,35.71,25,40.00,70.00,320x240,3v5
804743,7128,22,45.45,25,40.00,70.00,320x240,3v5
804770,7128,26,38.46,26,38.46,70.00,320x240,3v5
804793,8137,23,43.48,26,38.46,70.00,320x240,3v5
804818,8137,24,41.67,26,38.46,70.00,320x240,3v5
804839,8137,21,47.62,25,40.00,70.00,320x240,3v5
804867,7126,27,37.04,25,40.00,71.11,320x240,3v5
804897,8137,30,33.33,25,40.00,70.56,320x240,3v5
804928,8137,30,33.33,25,40.00,70.00,320x240,3v5
804951,8137,22,45.45,25,40.00,70.00,320x240,3v5
804977,8137,26,38.46,25,40.00,70.56,320x240,3v5
805003,8137,26,38.46,25,40.00,70.00,320x240,3v5
805034,7103,31,32.26,26,38.46,70.00,320x240,3v5
805059,8137,25,40.00,26,38.46,70.00,320x240,3v5
805081,6868,22,45.45,25,40.00,70.00,320x240,3v5
805109,6986,27,37.04,25,40.00,70.00,320x240,3v5
805135,6986,25,40.00,25,40.00,70.00,320x240,3v5
805161,7087,26,38.46,25,40.00,70.00,320x240,3v5
805188,7087,27,37.04,25,40.00,70.56,320x240,3v5
805209,7087,21,47.62,25,40.00,70.00,320x240,3v5
805239,7087,30,33.33,25,40.00,69.44,320x240,3v5
805266,7087,27,37.04,25,40.00,70.00,320x240,3v5
805292,7087,26,38.46,25,40.00,70.00,320x240,3v5
805316,7087,24,41.67,25,40.00,70.00,320x240,3v5
805341,7087,24,41.67,25,40.00,70.00,320x240,3v5
805372,7087,30,33.33,26,38.46,70.00,320x240,3v5
805394,8137,22,45.45,26,38.46,70.00,320x240,3v5
805423,8137,28,35.71,25,40.00,70.00,320x240,3v5
805445,6817,22,45.45,25,40.00,70.00,320x240,3v5
805473,8137,27,37.04,25,40.00,70.00,320x240,3v5
805499,6791,26,38.46,25,40.00,70.00,320x240,3v5
805524,7033,24,41.67,25,40.00,70.00,320x240,3v5
805550,7033,26,38.46,25,40.00,70.00,320x240,3v5
805578,8137,28,35.71,25,40.00,70.00,320x240,3v5
805603,6997,25,40.00,25,40.00,70.00,320x240,3v5
805627,8137,23,43.48,25,40.00,70.00,320x240,3v5
805649,7126,21,47.62,25,40.00,70.00,320x240,3v5
805678,8137,29,34.48,25,40.00,69.44,320x240,3v5
805707,6529,28,35.71,25,40.00,70.00,320x240,3v5
805731,6700,23,43.48,25,40.00,70.00,320x240,3v5
805752,7036,21,47.62,25,40.00,69.44,320x240,3v5
805779,8137,26,38.46,25,40.00,70.56,320x240,3v5
805801,6837,21,47.62,24,41.67,70.00,320x240,3v5
805836,6837,35,28.57,25,40.00,69.44,320x240,3v5
805858,8137,21,47.62,25,40.00,70.00,320x240,3v5
805887,6848,29,34.48,25,40.00,70.00,320x240,3v5
805913,8137,25,40.00,25,40.00,70.00,320x240,3v5
805953,8137,39,25.64,25,40.00,70.00,320x240,3v5
805979,6671,25,40.00,26,38.46,70.00,320x240,3v5
806003,6770,23,43.48,25,40.00,70.00,320x240,3v5
806027,8137,24,41.67,25,40.00,69.44,320x240,3v5
806057,7105,30,33.33,26,38.46,70.00,320x240,3v5
806083,8137,25,40.00,26,38.46,70.00,320x240,3v5
806107,8137,23,43.48,25,40.00,70.00,320x240,3v5
806137,7131,29,34.48,26,38.46,70.00,320x240,3v5
806163,8137,26,38.46,26,38.46,70.00,320x240,3v5
806190,8137,26,38.46,26,38.46,69.44,320x240,3v5
806212,7021,22,45.45,26,38.46,70.00,320x240,3v5
806238,8137,26,38.46,25,40.00,70.00,320x240,3v5
806266,6458,27,37.04,26,38.46,70.00,320x240,3v5
806290,6598,24,41.67,26,38.46,69.44,320x240,3v5
806315,8137,24,41.67,26,38.46,70.00,320x240,3v5
806340,6909,25,40.00,26,38.46,69.44,320x240,3v5
806366,8137,25,40.00,25,40.00,70.00,320x240,3v5
